label,type,author,title,journal,year,volume,number,month,doi,art_number,article_number,url,eissn,document_type,unique_id,source,issn,note,earlyaccessdate,researcherid_numbers,pages,orcid_numbers,organization,editor,booktitle,series,isbn,filename,n_duplicates,citation,screened_titles,notes
McLachlan19871728,ARTICLE,"McLachlan, A.D. and Meyer, F.P.",Temperature dependence of the extinction coefficient of fused silica for CO2 laser wavelengths,Applied Optics,1987,26,9,NA,10.1364/AO.26.001728,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975568191&doi=10.1364%2fAO.26.001728&partnerID=40&md5=046e16c9c465ff6e52fcc8b3adb4678d,NA,Article,NA,Scopus,NA,cited By 123,NA,NA,1728-1731,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Temperature Dependence of the Extinction Coefficient of Fused Silica for Co2 Laser Wavelengths.,excluded,NA
Hansen198769,ARTICLE,"Hansen, T.A.","Extinction of Late Eocene to Oligocene molluscs: relationship to shelf area, temperature changes, and impact events.",Palaios,1987,2,1,NA,10.2307/3514573,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023482479&doi=10.2307%2f3514573&partnerID=40&md5=ded7610dc18e68f96759945d36a59db4,NA,Article,NA,Scopus,NA,cited By 46,NA,NA,69-75,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,"Extinction of Late Eocene to Oligocene Molluscs: Relationship to Shelf Area, Temperature Changes, and Impact Events.",selected,NA
Horrocks19871901,ARTICLE,"Horrocks, A.R. and Price, D. and Tunc, M.",Studies on the temperature dependence of extinction oxygen index values for cellulosic fabrics. I. Cotton,Journal of Applied Polymer Science,1987,34,5,NA,10.1002/app.1987.070340509,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023424766&doi=10.1002%2fapp.1987.070340509&partnerID=40&md5=7f01d670b873f4cd7045f4ad89c87741,NA,Article,NA,Scopus,NA,cited By 9,NA,NA,1901-1916,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Studies on the Temperature Dependence of Extinction Oxygen Index Values for Cellulosic Fabrics. I. Cotton.,excluded,NA
Sasson19861675,ARTICLE,"Sasson, R. and Arakawa, E.T.","Temperature dependence of index of refraction, reflection, and extinction coefficient of liquid sulfur in the 0.4-2.0-/uti wavelength range",Applied Optics,1986,25,16,NA,10.1364/AO.25.002675,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975608643&doi=10.1364%2fAO.25.002675&partnerID=40&md5=d0ab2960037da3283e486e7e02281f66,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,1675-2680,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,2,"Temperature Dependence of Index of Refraction, Reflection, and Extinction Coefficient of Liquid Sulfur in the 0.4-2.0-/Uti Wavelength Range.",excluded,NA
Wang19852360,ARTICLE,"Wang, P.-H. and McCormick, M.P.",Behavior of zonal mean aerosol extinction ratio and its relationship with zonal mean temperature during the winter 1978- 1979 stratospheric warming.,Journal of Geophysical Research,1985,90,D1,NA,10.1029/JD090iD01p02360,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022173604&doi=10.1029%2fJD090iD01p02360&partnerID=40&md5=240a839e38a97556c8d88ab112f26daa,NA,Article,NA,Scopus,NA,cited By 5,NA,NA,2360-2364,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Behavior of Zonal Mean Aerosol Extinction Ratio and Its Relationship with Zonal Mean Temperature During the Winter 1978- 1979 Stratospheric Warming.,excluded,NA
Reiss1985459,ARTICLE,"Reiss, H. and Ziegenbein, B.",An experimental method to determine temperature-dependent extinction coefficients and solid thermal conductivities of glass fibre insulations in calorimetric measurements,International Journal of Heat and Mass Transfer,1985,28,2,NA,10.1016/0017-9310(85)90079-1,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022013308&doi=10.1016%2f0017-9310%2885%2990079-1&partnerID=40&md5=99bdf92d2c0d018140d70cedb2e2497f,NA,Article,NA,Scopus,NA,cited By 4,NA,NA,459-466,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,An Experimental Method to Determine Temperature-Dependent Extinction Coefficients and Solid Thermal Conductivities of Glass Fibre Insulations in Calorimetric Measurements.,excluded,NA
Duport198343,ARTICLE,"Duport, A.",Extinction des incendies dans les chambres Ã  basse tempÃ©rature (mÃ©thode de noyage par CO2),International Journal of Refrigeration,1983,6,1,NA,10.1016/0140-7007(83)90032-4,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049123228&doi=10.1016%2f0140-7007%2883%2990032-4&partnerID=40&md5=6ac2ed8fc5f28e10566b617845f7cbe4,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,43-48,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Extinction Des Incendies Dans Les Chambres Ã  Basse Tempã©rature (Mã©thode De Noyage Par Co2),excluded,NA
Caps1983225,ARTICLE,"Caps, R. and Fricke, J. and Reiss, H.",Improving the extinction properties of an evacuated high- temperature powder insulation.,High Temperatures - High Pressures,1983,15,2,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020241219&partnerID=40&md5=3c3c2e88f13454fb4c24b0c751d924fd,NA,Article,NA,Scopus,NA,cited By 9,NA,NA,225-232,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Improving the Extinction Properties of an Evacuated High- Temperature Powder Insulation.,excluded,NA
Dujardin198243,ARTICLE,"Dujardin, E.",Extinction of the in-vivo low-temperature fluorescence of chlorophyll a by long-wavelength-absorbing quenchers formed from protochlorophyllide.,Progress in clinical and biological research,1982,102 Pt B,NA,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020348550&partnerID=40&md5=cd9afd1c4b911e5d2eccc949fbea8ece,NA,Article,NA,Scopus,NA,cited By 2,NA,NA,43-52,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Extinction of the in-Vivo Low-Temperature Fluorescence of Chlorophyll a by Long-Wavelength-Absorbing Quenchers Formed from Protochlorophyllide.,excluded,NA
Pelyushenko1982906,ARTICLE,"Pelyushenko, S.A.",The measurement of atmospheric extinction and brightness temperature at millimeter wavelengths,Radiophysics and Quantum Electronics,1982,25,11,NA,10.1007/BF01051785,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020208317&doi=10.1007%2fBF01051785&partnerID=40&md5=2eddcc643ff77e5ac7f90ef16a719c3a,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,906-913,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,The Measurement of Atmospheric Extinction and Brightness Temperature at Millimeter Wavelengths.,excluded,NA
Georg198059,ARTICLE,"Georg, E.B. and Yakushin, M.I.",Spectral extinction coefficient of vapor of heatproof material destroyed by a high-temperature flux of air plasma,Journal of Engineering Physics,1980,38,1,NA,10.1007/BF00861186,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250236373&doi=10.1007%2fBF00861186&partnerID=40&md5=58a229b6f3e4c8128781c5157bbe1244,NA,Article,NA,Scopus,NA,cited By 2,NA,NA,59-61,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Spectral Extinction Coefficient of Vapor of Heatproof Material Destroyed by a High-Temperature Flux of Air Plasma.,excluded,NA
Seiler1978329,ARTICLE,"Seiler, P. and Dunitz, J.D.",Elimination of extinction by a temperature gradient,Acta Crystallographica Section A,1978,34,2,NA,10.1107/S0567739478000595,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844459030&doi=10.1107%2fS0567739478000595&partnerID=40&md5=a83827ef0ec4f8337d7c7282e6f72a03,NA,Article,NA,Scopus,NA,cited By 3,NA,NA,329-336,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Elimination of Extinction by a Temperature Gradient.,selected,NA
Abraham19772270,ARTICLE,"Abraham, B.M. and Jeannotte, A.",Temperature Dependence of the Extinction Coefficient of Mercuric Iodide Vapor. Heat of Sublimation and Vapor Pressure of Solid HgI2,Inorganic Chemistry,1977,16,9,NA,10.1021/ic50175a024,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243692609&doi=10.1021%2fic50175a024&partnerID=40&md5=23fecf99a2742a01b8bffd625c020d3f,NA,Article,NA,Scopus,NA,cited By 7,NA,NA,2270-2272,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Temperature Dependence of the Extinction Coefficient of Mercuric Iodide Vapor. Heat of Sublimation and Vapor Pressure of Solid Hgi2.,excluded,NA
Naiden19761600,ARTICLE,"Naiden, E.P.",Influence of extinction on the determination of the temperature dependences of sublattice magnetic moments,Soviet Physics Journal,1976,19,12,NA,10.1007/BF00890761,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250294006&doi=10.1007%2fBF00890761&partnerID=40&md5=859949bfbb2d0665a045bf21713d4672,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,1600-1603,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Influence of Extinction on the Determination of the Temperature Dependences of Sublattice Magnetic Moments.,excluded,NA
Maloney1976155,ARTICLE,"Maloney, K.M.",Superheating and the low-pressure self-extinction in the high-temperature oxidation of single-strand aluminum,Journal of The Less-Common Metals,1976,44,C,NA,10.1016/0022-5088(76)90126-0,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016872952&doi=10.1016%2f0022-5088%2876%2990126-0&partnerID=40&md5=eb8d4fd142cc0932dfea57594be1e35a,NA,Article,NA,Scopus,NA,cited By 1,NA,NA,155-160,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Superheating and the Low-Pressure Self-Extinction in the High-Temperature Oxidation of Single-Strand Aluminum.,excluded,NA
Rapaport1974434,ARTICLE,"Rapaport, A.",Critical ambient temperature for extinction in young rats of an instrumentally conditioned response acquired at an ambient temperature of 40 Â± 1Â°C [TEMPERATURE AMBIANTE CRITIQUE POUR L'EXTINCTION DU CONDITIONNEMENT INSTRUMENTAL ACQUIS PAR LE JEUNE RAT A LA TEMPERATURE AMBIANTE DE 40 Â± 1Â°C],Comptes Rendus des Seances de la Societe de Biologie et de Ses Filiales,1974,168,4-5,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016199432&partnerID=40&md5=4b7e1e2068ff0ca590b1b850218b267b,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,434-437,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Critical Ambient Temperature for Extinction in Young Rats of an Instrumentally Conditioned Response Acquired at an Ambient Temperature of 40 Â± 1â°c [temperature Ambiante Critique Pour L'extinction Du Conditionnement Instrumental Acquis Par Le Jeune Rat a La Temperature Ambiante De 40 Â± 1â°c],selected,NA
Frost1973371,ARTICLE,"Frost, V.A. and Yumashev, V.L.",Study of the extinction of gunpowder in the combustion model with a variable surface temperature,Journal of Applied Mechanics and Technical Physics,1973,14,3,NA,10.1007/BF00850952,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250404732&doi=10.1007%2fBF00850952&partnerID=40&md5=3f469a263194548b016f14e7456b5ec2,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,371-377,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Study of the Extinction of Gunpowder in the Combustion Model with a Variable Surface Temperature.,excluded,NA
Lingenman197262,ARTICLE,"Lingenman, R.","Extinction and temperature in ""Viswater"" and ""Bizonbaai""",Hydrobiologische Vereniging,1972,6,2,NA,10.1007/BF02304096,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250448985&doi=10.1007%2fBF02304096&partnerID=40&md5=8d27c69fb30e4d4dd82a978e3ad3e1d3,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,62-68,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,"Extinction and Temperature in ""Viswater"" and ""Bizonbaai""",selected,NA
Ivanii19711156,ARTICLE,"Ivanii, G.M.",The temperature dependence of the luminescence and extinction of the light sum in calcium-based phosphors containing manganese,Soviet Physics Journal,1971,14,8,NA,10.1007/BF00820091,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250442632&doi=10.1007%2fBF00820091&partnerID=40&md5=92dd56bc2b83a7fb39cc6a93cc745e53,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,1156-1157,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,The Temperature Dependence of the Luminescence and Extinction of the Light Sum in Calcium-Based Phosphors Containing Manganese.,excluded,NA
X..ediv..1970791,ARTICLE,"Å edivÃ½, J.",Xâ€Ray Determination of the debye temperature of polycrystalline solids with account of absorption and primary extinction,physica status solidi (a),1970,3,3,NA,10.1002/pssa.19700030326,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983857275&doi=10.1002%2fpssa.19700030326&partnerID=40&md5=db91c640c234d2d3b3db6759506f99ba,NA,Article,NA,Scopus,NA,cited By 1,NA,NA,791-800,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Xâ€ray Determination of the Debye Temperature of Polycrystalline Solids with Account of Absorption and Primary Extinction.,excluded,NA
Dejehet197015,ARTICLE,"Dejehet, F. and Coget, F. and Cara, J. and Apers, D. and Capron, P.",Etude critique du coefficient d'extinction du fer(III) en milieu sulfurique. Influence de la tempÃ©rature,Analytica Chimica Acta,1970,52,1,NA,10.1016/S0003-2670(01)80036-2,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49849111138&doi=10.1016%2fS0003-2670%2801%2980036-2&partnerID=40&md5=b66f7e4edced1178dda0d916a4dbffd5,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,15-23,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Etude Critique Du Coefficient D'extinction Du Fer(Iii) en Milieu Sulfurique. Influence De La Tempã©rature.,excluded,NA
Howie1967777,ARTICLE,"Howie, A. and ValdrÃ¨, U.",Temperature dependence of the extinction distance in electron diffraction,Philosophical Magazine,1967,15,136,NA,10.1080/14786436708220925,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996200439&doi=10.1080%2f14786436708220925&partnerID=40&md5=8df0b74c609ca8200d5df37abf8c2394,NA,Article,NA,Scopus,NA,cited By 3,NA,NA,777-781,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Temperature Dependence of the Extinction Distance in Electron Diffraction.,excluded,NA
Foster19672037,ARTICLE,"Foster, R. and Matheson, I.B.C.","Temperature dependence of association constant, extinction coefficient and total absorption intensity of an organic charge-transfer complex",Spectrochimica Acta Part A: Molecular Spectroscopy,1967,23,7,NA,10.1016/0584-8539(67)80092-8,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001411342&doi=10.1016%2f0584-8539%2867%2980092-8&partnerID=40&md5=cc51ffee8df034ef5f821e3dad560fa9,NA,Article,NA,Scopus,NA,cited By 28,NA,NA,2037-2042,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,"Temperature Dependence of Association Constant, Extinction Coefficient and Total Absorption Intensity of an Organic Charge-Transfer Complex.",excluded,NA
Orestenko19651043,ARTICLE,"Orestenko, I.N.",Changes in the blood supply and temperature of the brain after stimulation of the dura mater and extirpation of a brain tissue patch [Izmeneniia krovosnabzheniia i temperatury mozga pri razdrazhenii tverdoÇ mozgovoÇ obolochki i udalenii uchastka tkani mozga.],Fiziologicheskii zhurnal SSSR imeni I. M. Sechenova,1965,51,9,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844469073&partnerID=40&md5=bd66640d491d32fe85d4c4a01954b11b,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,1043-1049,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Changes in the Blood Supply and Temperature of the Brain after Stimulation of the Dura Mater and Extirpation of a Brain Tissue Patch [izmeneniia Krovosnabzheniia i Temperatury Mozga Pri Razdrazhenii Tverdoç Mozgovoç Obolochki i Udalenii Uchastka Tkani Mozga.],excluded,NA
Thomas196581,ARTICLE,"Thomas, G. and Levine, E.",Increase in Extinction Distance with Temperature in Silicon,physica status solidi (b),1965,11,1,NA,10.1002/pssb.19650110104,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984153588&doi=10.1002%2fpssb.19650110104&partnerID=40&md5=899159d6a1861ee84e741edbe7e2f620,NA,Article,NA,Scopus,NA,cited By 2,NA,NA,81-90,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Increase in Extinction Distance with Temperature in Silicon.,selected,NA
PIERON19571,ARTICLE,"PIERON, H.",Differential effect of temperature on the induction &amp; extinction of a conditioned inhibition [Action diffÃ©rentielle de la tempÃ©rature sur l'Ã©tablissement et l'Ã©vanouissement d'une inhibition conditionnÃ©e],L'annÃ©e psychologique,1957,57,1,NA,10.3406/psy.1957.26573,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960947677&doi=10.3406%2fpsy.1957.26573&partnerID=40&md5=e3e5e73091463b6eabc64214d89a9b20,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,1-9,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Differential Effect of Temperature on the Induction &amp; Extinction of a Conditioned Inhibition [action Diffã©rentielle De La Tempã©rature Sur L'ã©tablissement et L'ã©vanouissement D'une Inhibition Conditionnã©e],excluded,NA
Gall1949757,ARTICLE,"Gall, M.H.W.",Measurements to determine extinction coefficients and temperature gradients in the north sea and english channel,Journal of the Marine Biological Association of the United Kingdom,1949,28,3,NA,10.1017/S0025315400023560,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750693579&doi=10.1017%2fS0025315400023560&partnerID=40&md5=057ceac58615317c612bbafa58258b28,NA,Article,NA,Scopus,NA,cited By 6,NA,NA,757-780,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Measurements to Determine Extinction Coefficients and Temperature Gradients in the North Sea and English Channel.,selected,NA
Bhattacharya1931653,ARTICLE,"Bhattacharya, A.K. and Dhar, N.R.",Variation of extinction coefficient of solutions with temperature. II,Journal of Physical Chemistry,1931,35,2,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947568172&partnerID=40&md5=f08ff19af27a5110a2cdfeec87aca44a,NA,Article,NA,Scopus,NA,cited By 1,NA,NA,653-655,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,2,Variation of Extinction Coefficient of Solutions with Temperature. Ii.,selected,NA
Mukerji19281834,ARTICLE,"Mukerji, B.K. and Bhattacharji, A.K. and Dhar, N.R.",The variation of the extinction-coefficient with temperature,Journal of Physical Chemistry,1928,32,12,NA,10.1021/j150294a005,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947565565&doi=10.1021%2fj150294a005&partnerID=40&md5=c9e2c015cf2ae9b6d487c4b426c29822,NA,Article,NA,Scopus,NA,cited By 2,NA,NA,1834-1840,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,The Variation of the Extinction-Coefficient with Temperature.,selected,NA
X.WOS.000763500400003,article,"Kozik, Nevin P. and Gill, Benjamin C. and Owens, Jeremy D. and Lyons, Timothy W. and Young, Seth A.",Geochemical Records Reveal Protracted and Differential Marine Redox Change Associated With Late Ordovician Climate and Mass Extinctions,AGU ADVANCES,2022,3,1,FEB,10.1029/2021AV000563,NA,e2021AV000563,NA,2576-604X,NA,WOS:000763500400003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Geochemical Records Reveal Protracted and Differential Marine Redox Change Associated with Late Ordovician Climate and Mass Extinctions.,selected,NA
